Datetime,Close,High,Low,Open,Volume,Returns,Log_Returns,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Volatility_10,Volatility_20,Price_Change,Price_Change_Pct,HL_Spread,HL_Spread_Pct,Hour,DayOfWeek,Month,Quarter,Is_Trading_Hours,Is_Market_Open,Is_Premarket,Is_Aftermarket,Is_Extended_Hours
2024-08-22 20:00:00+00:00,211.675,212.0,210.3,210.66,0,0.004818172981325253,0.004806602735964614,217.10302954101562,220.27576467895506,221.19706022753908,216.5305199087865,218.96918940675243,-2.4386694979659467,-1.0508657141320747,-1.387803783833872,16.652321911969793,220.27576467895506,229.97494942951516,210.57657992839495,19.398369501120214,0.05662435038891443,0.007562636118920435,0.006632441182679576,1.0150000000000148,0.48181904490649136,1.6999999999999886,0.8031179874808024,20,3,8,3,0,0,0,1,1
2024-08-22 21:00:00+00:00,211.78,221.3426,196.8898,211.6985,0,0.0004960434628558108,0.0004959204739674983,215.77202954101563,219.68776501464845,220.97586030078125,215.79967069205009,218.4366568581041,-2.6369861660540153,-1.368089804516463,-1.2688963615375524,15.26805044379988,219.68776501464845,229.96252033146234,209.41300969783455,20.54951063362779,0.1151847527839441,0.007095475590349448,0.0062914174717583135,0.08150000000000546,0.0384981471290564,24.452799999999996,11.546321654547171,21,3,8,3,0,0,0,0,0
2024-08-22 22:00:00+00:00,211.6,211.77,211.52,211.77,0,-0.0008499386155444988,-0.0008503000181641346,214.4170295410156,219.15351483154296,220.75766030078125,215.15356750865774,217.93023783157787,-2.7766703229201255,-1.6498059081971959,-1.1268644147229296,14.814799901383097,219.15351483154296,229.9572000125036,208.34982965058234,21.607370361921255,0.15041952329124902,0.006993015723433533,0.006264591959037618,-0.17000000000001592,-0.0802757708835132,0.25,0.11814744801512288,22,3,8,3,0,0,0,0,0
2024-08-22 23:00:00+00:00,211.96,212.15,211.5298,211.6,0,0.0017013232514178078,0.001699877640417054,213.5650299682617,218.5905147705078,220.55366030078127,214.6622494304027,217.48799799220174,-2.8257485617990312,-1.8849944389175632,-0.940754122881468,14.468317243357674,218.5905147705078,229.67192762720856,207.50910191380706,22.162825713401503,0.20082719341611588,0.0051550533810425505,0.0061486586432590515,0.36000000000001364,0.1701323251417834,0.6202000000000112,0.2926023778071387,23,3,8,3,0,0,0,0,0
2024-08-23 08:00:00+00:00,213.6,213.88,213.0,213.34,0,0.007737308926212494,0.0077075294614784426,213.09103033447263,218.1070147705078,220.38045830078124,214.49882644110997,217.19999814092753,-2.7011716998175643,-2.048229891097564,-0.6529418087200005,21.968074185534277,218.1070147705078,229.17257383255838,207.0414557084572,22.131118124101192,0.2963494322684233,0.005880282627470262,0.0065448820382459855,0.2599999999999909,0.12187119152526056,0.8799999999999955,0.41198501872658966,8,4,8,3,0,0,1,0,1
2024-08-23 09:00:00+00:00,213.61,213.95,213.26,213.64,0,4.68164794007464e-05,4.6815383543577315e-05,212.73303009033202,217.6340147705078,220.21265830078127,214.36208391170842,216.9340723527107,-2.5719884410022757,-2.152981601078506,-0.41900683992376964,17.861129037395315,217.6340147705078,228.61475079125864,206.65327874975696,21.96147204150168,0.31676935121182176,0.0058096818575364365,0.006558079527249851,-0.029999999999972715,-0.014042314173363001,0.6899999999999977,0.323018585272224,9,4,8,3,1,1,0,0,0
2024-08-23 10:00:00+00:00,213.4,213.88,213.22,213.67,0,-0.0009831000421328673,-0.0009835836019303707,212.50650024414062,217.13851477050784,220.00925830078123,214.21407100221484,216.67228921547286,-2.4582182132580215,-2.2140289235144093,-0.2441892897436122,17.379220492963697,217.13851477050784,227.93362423485308,206.3434053061626,21.59021892869049,0.32684220188523183,0.005494226589364359,0.006520932638834028,-0.2699999999999818,-0.12636308325922302,0.6599999999999966,0.3092783505154623,10,4,8,3,1,1,0,0,0
2024-08-23 11:00:00+00:00,212.79,213.97,212.57,213.4,0,-0.002858481724461126,-0.0028625749855479376,212.3905005493164,216.5930147705078,219.78765830078126,213.99498315572026,216.38471223654892,-2.3897290808286584,-2.249168954977259,-0.14056012585139932,22.437268386156134,216.5930147705078,227.0905676877774,206.09546185323822,20.995105834539174,0.31886184330390693,0.0049956725314158545,0.006453466194912851,-0.6100000000000136,-0.285848172446117,1.4000000000000057,0.6579256544010554,11,4,8,3,1,1,0,0,0
2024-08-23 12:00:00+00:00,212.8,216.4988,210.66,212.77,0,4.6994689600232675e-05,4.699358538440208e-05,212.38750036621096,216.0450147705078,219.56885830078124,213.81113959330176,216.11917799680455,-2.308038403502792,-2.260942844682366,-0.04709555882042604,26.565137533196477,216.0450147705078,226.10230995686442,205.9877195841512,20.114590372713224,0.3386735841804727,0.004714542107209023,0.006448701210140209,0.030000000000001137,0.014099732105090535,5.838799999999992,2.743796992481199,12,4,8,3,1,1,0,0,0
2024-08-23 13:00:00+00:00,220.69000244140625,220.94000244140625,214.2100067138672,214.4550018310547,25057699,0.03707707914194658,0.03640625545518382,213.39050024414064,215.8700148925781,219.48505834960935,214.86942618531785,216.45775758529356,-1.588331399975715,-2.126420555741036,0.5380891557653209,59.42888055063187,215.8700148925781,225.44059770098607,206.29943208417012,19.141165616815954,0.751812645338259,0.011774298990187632,0.010940715457158566,6.2350006103515625,2.907370104271771,6.7299957275390625,3.0495245154233452,13,4,8,3,1,1,0,0,0
2024-08-23 14:00:00+00:00,218.69500732421875,221.47000122070312,216.0,220.67999267578125,16100691,-0.009039807400052835,-0.009080914379277607,214.0925009765625,215.59776525878905,219.32295849609375,215.45797712976412,216.6234797881769,-1.1655026584127768,-1.934236976275384,0.7687343178626072,57.960228325110684,215.59776525878905,224.46149138437593,206.73403913320217,17.72745225117376,0.6747144497441602,0.012551735811471147,0.01109573280404,-1.9849853515625,-0.8994858697855777,5.470001220703125,2.501200776199597,14,4,8,3,1,1,0,0,0
2024-08-23 15:00:00+00:00,216.69000244140625,219.5500030517578,216.11000061035156,218.72000122070312,9119092,-0.009168041407731087,-0.009210326545715014,214.58350122070314,215.17776538085937,219.22065869140624,215.64751948540135,216.6284073921198,-0.9808879067184648,-1.7435671623640003,0.7626792556455355,57.09111443701598,215.17776538085937,222.86574995928905,207.4897808024297,15.375969156859355,0.5983506824915982,0.013152475100648852,0.011156522959172108,-2.029998779296875,-0.9281267227355536,3.44000244140625,1.587522452650504,15,4,8,3,1,1,0,0,0
2024-08-23 16:00:00+00:00,218.78160095214844,218.88999938964844,215.6699981689453,216.6999969482422,7192831,0.009652491980139954,0.0096062043020219,215.30166131591795,214.8593454284668,219.16809063720703,216.1296858649009,216.78790321138118,-0.658217346480285,-1.5264971991872573,0.8682798527069724,64.66518276772214,214.8593454284668,221.22146357749438,208.49722727943924,12.724236298055132,0.8082507611306413,0.013285345579526564,0.011443577089228812,2.08160400390625,0.9605925395575486,3.220001220703125,1.4717879413485957,16,4,8,3,1,0,0,1,1
2024-08-23 17:00:00+00:00,219.57449340820312,219.9698944091797,218.6699981689453,218.8079071044922,5845184,0.003624127680773803,0.003617576353842869,216.06311065673827,214.8140703125,219.1113804321289,216.65965625617815,216.99431730003465,-0.3346610438564994,-1.2881299681211058,0.9534689242646064,73.56523983930035,214.8140703125,221.01871227323295,208.60942835176706,12.409283921465885,0.8836178723792772,0.013271594251927038,0.010533777628694329,0.7665863037109375,0.35034670997737416,1.299896240234375,0.5920069403588623,17,4,8,3,0,0,0,1,1
2024-08-23 18:00:00+00:00,220.60000610351562,220.64999389648438,218.8300018310547,219.57000732421875,6610511,0.0046704545659863594,0.004659581833651501,216.76311126708987,214.92707080078125,219.10298046875,217.2658639249993,217.26140535955176,0.004458565447549745,-1.0296122614073746,1.0340708268549244,73.57992926051853,214.92707080078125,221.47491946754374,208.37922213401876,13.095697333524981,0.9331907769593651,0.013200959381821269,0.01033629931435515,1.029998779296875,0.46909812130031536,1.8199920654296875,0.8250190458180059,18,4,8,3,0,0,0,1,1
2024-08-23 19:00:00+00:00,220.2899932861328,220.88499450683594,219.75,220.5800018310547,5556601,-0.0014053164497073167,-0.0014063048329719236,217.4311105957031,215.0820703430176,219.08838024902343,217.7311145959429,217.48574520596517,0.24536938997772495,-0.7746159311303547,1.0199853211080796,72.24251141967275,215.0820703430176,221.99220951573886,208.17193117029632,13.820278345442546,0.8768319865158588,0.013248705565107885,0.010257390228703872,-0.290008544921875,-0.13147544768994815,1.1349945068359375,0.5152274462879041,19,4,8,3,0,0,0,1,1
2024-08-23 20:00:00+00:00,220.5,224.005,211.165,220.32,0,0.0009533193529784878,0.0009528652326756382,218.14111059570314,215.32380541992188,219.06720013427733,218.15709696579785,217.70902333885664,0.4480736269412091,-0.5300780195160419,0.9781516464572511,73.22543865455756,215.32380541992188,222.64583707451374,208.00177376533003,14.644063309183707,0.8534670993147087,0.013195439574226309,0.01009279469642848,0.18000000000000682,0.08169934640523187,12.840000000000003,5.823129251700681,20,4,8,3,0,0,0,1,1
2024-08-23 21:00:00+00:00,220.805,220.9,214.5857,220.485,0,0.001383219954648629,0.0013822641871833955,218.94261059570312,215.6665555725098,219.06130001220703,218.56446666336743,217.93835494338578,0.626111719981651,-0.2988400716165033,0.9249517915981543,73.14835941362108,215.6665555725098,223.35063743503378,207.9824737099858,15.368163725047964,0.8343564344720811,0.013040771941291626,0.009862530638101939,0.3199999999999932,0.14513458965462195,6.314300000000003,2.8596725617626424,21,4,8,3,0,0,0,0,0
2024-08-23 22:00:00+00:00,220.64,220.85,220.32,220.82,0,-0.000747265686918408,-0.0007475450290923812,219.72661059570314,216.05705548095702,219.07250001220703,218.8837794843878,218.1384767994313,0.7453026849564992,-0.09001152030190272,0.8353142052584019,69.965938070213,216.05705548095702,223.92576233128088,208.18834863063316,15.737413700647721,0.7912133217197145,0.013068420146999389,0.00974867483905982,-0.18000000000000682,-0.08151435558373644,0.5300000000000011,0.24021029731689683,22,4,8,3,0,0,0,0,0
2024-08-23 23:00:00+00:00,220.85,220.9,220.32,220.64,0,0.0009517766497462166,0.0009513239975438111,219.74261035156252,216.56655529785158,219.092500012207,219.1862749483281,218.3393303698438,0.8469445784843117,0.09737969945534022,0.7495648790289715,70.30283115769375,216.56655529785158,224.28196637148005,208.8511442242231,15.430822147256947,0.777590180307396,0.005774213835823227,0.009333670609058198,0.21000000000000796,0.0951776649746229,0.5800000000000125,0.2626216889291431,23,4,8,3,0,0,0,0,0
2024-08-26 08:00:00+00:00,219.7,220.94,219.38,220.0,0,-0.005207154177043316,-0.0052207586519710195,219.84310961914062,216.96780529785156,219.08940001220705,219.26530957166224,218.4401207128183,0.8251888588439442,0.2429415313330611,0.5822473275108832,66.78207617450232,216.96780529785156,224.4430568075941,209.492553788109,14.950503019485097,0.682749349542791,0.005199686309414822,0.009465544324562782,-0.30000000000001137,-0.13636363636364154,1.5600000000000023,0.7100591715976342,8,0,8,3,0,0,1,0,1
2024-08-26 09:00:00+00:00,220.33,220.6,219.61,219.69,0,0.0028675466545289297,0.0028634430855329317,220.207109375,217.39530529785156,219.10780001220704,219.42910809909878,218.58011177112803,0.8489963279707524,0.3641524906605994,0.484843837310153,70.06383638468634,217.39530529785156,224.59417924185448,210.19643135384865,14.397747888005824,0.7038301215562486,0.003967691256140008,0.009461830517629504,0.6400000000000148,0.2913195866903431,0.9899999999999807,0.4493260109835159,9,0,8,3,1,1,0,0,0
2024-08-26 10:00:00+00:00,220.31,220.55,220.09,220.39,0,-9.077293151182886e-05,-9.077705162370813e-05,220.35994927978518,217.83080529785155,219.09200001220702,219.56462993000667,218.70825163993337,0.8563782900733088,0.46259765054314134,0.39378063953016745,69.9733770205936,217.83080529785155,224.59416884138113,211.06744175432198,13.526727087059157,0.6832811947925127,0.002821630142667178,0.009451216701924404,-0.07999999999998408,-0.03629928762647311,0.46000000000000796,0.20879669556534336,10,0,8,3,1,1,0,0,0
2024-08-26 11:00:00+00:00,219.69,220.53,219.53,220.27,0,-0.0028142163315328927,-0.002818183683385696,220.37149993896483,218.21730529785154,219.07240001220703,219.5839176330826,218.78097374067906,0.8029438924035333,0.5306668989152198,0.27227699348831347,45.663484692805355,218.21730529785154,224.4290474146978,212.00556318100527,12.423484233692534,0.6185411978190873,0.002814807145926409,0.009513978441639447,-0.5800000000000125,-0.2633132065192775,1.0,0.45518685420365057,11,0,8,3,1,1,0,0,0
2024-08-26 12:00:00+00:00,220.11,220.9762,219.25,219.73,0,0.0019117847876553018,0.001909959652924471,220.32249932861328,218.5428052978516,219.06720001220702,219.66485338183915,218.87942013025838,0.7854332515807698,0.5816201694483298,0.20381308213243998,57.10692458601972,218.5428052978516,224.4084240451555,212.6771865505477,11.731237494607797,0.6335915927768717,0.002419799162951574,0.009412393787164174,0.3800000000000239,0.17293951667957214,1.7262000000000057,0.7842442415156085,12,0,8,3,1,1,0,0,0
2024-08-26 13:00:00+00:00,212.9600067138672,219.08999633789062,212.63009643554688,218.67999267578125,19424702,-0.03248372761861262,-0.03302303522078796,219.5895006713867,218.51030563354493,218.91000014648438,218.63333850984347,218.44094506237755,0.1923934474659177,0.5037748250518475,-0.31138137758592976,37.64903424905244,218.51030563354493,224.49695732896234,212.52365393812752,11.973303390834815,0.03644380848761238,0.010518097597882622,0.012109098488593685,-5.7199859619140625,-2.6156878331318643,6.45989990234375,3.0333864099766226,13,0,8,3,1,1,0,0,0
2024-08-26 14:00:00+00:00,213.50010681152344,213.85000610351562,211.58999633789062,212.9499969482422,10484785,0.002536157403403516,0.0025329467834953345,218.88951135253905,218.51531097412112,218.74300228271488,217.84361055625575,218.07495704379576,-0.23134648754000864,0.3567505625334762,-0.5880970500734848,30.508960039989546,218.51531097412112,224.48411338384273,212.54650856439952,11.937604819443209,0.07988187425762,0.010601258179001613,0.012120893843724105,0.55010986328125,0.25832818556694087,2.260009765625,1.0585520538498479,14,0,8,3,1,1,0,0,0
2024-08-26 15:00:00+00:00,213.80999755859375,213.9499969482422,212.10000610351562,213.5,5751053,0.0014514781828369738,0.0014504258065903771,218.19001110839844,218.5663108520508,218.603228112793,217.2230547104616,217.75903411896599,-0.5359794085043745,0.17820456832590603,-0.7141839768302806,27.94003814347988,218.5663108520508,224.34349153974728,212.78913016435433,11.554361375392944,0.08835342439726135,0.010604536540761881,0.012103958990940536,0.30999755859375,0.14519791971604215,1.8499908447265625,0.8652499255651411,15,0,8,3,1,1,0,0,0
2024-08-26 16:00:00+00:00,212.75999450683594,214.36000061035156,212.63999938964844,213.80999755859375,4783173,-0.0049109165321891135,-0.004923014707788081,217.40201055908204,218.5643105773926,218.43062587890628,216.53643006374998,217.38873488843782,-0.8523048246878488,-0.027897310276845,-0.8244075144110039,20.0534469994804,218.5643105773926,224.34991918301958,212.77870197176563,11.571217211253952,-0.0016167240306832885,0.010580885634834615,0.012160236289115802,-1.0500030517578125,-0.4910916532189115,1.720001220703125,0.8084232304526882,16,0,8,3,1,0,0,1,1
2024-08-26 17:00:00+00:00,212.27999877929688,213.07000732421875,211.00999450683594,212.7899932861328,6574514,-0.002256043146887987,-0.0022585918462670216,216.5450104370117,218.14381039428713,218.25162593994145,215.8815944815264,217.01030999146442,-1.1287155099380186,-0.2480609502090798,-0.8806545597289388,19.796377169390937,218.14381039428713,224.47561181332736,211.8120089752469,12.663602838080465,0.036955502319031615,0.01047637972516529,0.008483261612826254,-0.5099945068359375,-0.23967034302696835,2.0600128173828125,0.9704224746696768,17,0,8,3,0,0,0,1,1
2024-08-26 18:00:00+00:00,212.84230041503906,213.27999877929688,212.15029907226562,212.25999450683594,4526793,0.0026488677170513064,0.0026453656499385667,215.85924047851563,217.85117504882814,218.06927608642582,215.41401077898988,216.70156854135885,-1.2875577623689765,-0.45596031264105924,-0.8315974497279173,21.87209994347259,217.85117504882814,224.60278460109154,211.09956549656474,13.503219104526806,0.12906070063619818,0.010660371051951334,0.008367777284715794,0.582305908203125,0.27433615531558475,1.12969970703125,0.5307684162538902,18,0,8,3,0,0,0,1,1
2024-08-26 19:00:00+00:00,213.22999572753906,213.4499053955078,212.1999969482422,212.83999633789062,4318891,0.0018215143876194606,0.0018198574420822725,215.14924005126954,217.67817471313478,217.86307613525395,215.07800846338208,216.44441499959444,-1.3664065362123665,-0.6380495573553208,-0.7283569788570458,22.343864865870827,217.67817471313478,224.72588421812253,210.63046520814703,14.095419009975501,0.18442378460351647,0.010600118528271054,0.008184222618625931,0.3899993896484375,0.18323595017794514,1.249908447265625,0.5861785266190843,19,0,8,3,0,0,0,1,1
2024-08-26 20:00:00+00:00,213.0,217.47,212.5,213.24,0,-0.0010786274546145114,-0.001079209591851221,214.41824005126955,217.38909466552735,217.67737606201175,214.758314853631,216.18927314777264,-1.4309582941416465,-0.796631304712586,-0.6343269894290605,22.23832283609603,217.38909466552735,224.7150387249711,210.0631506060836,14.651888118887484,0.2004417021264686,0.010572297316136129,0.0078079304140528044,-0.2400000000000091,-0.11254924029263227,4.969999999999999,2.3333333333333326,20,0,8,3,0,0,0,1,1
2024-08-26 21:00:00+00:00,213.06,214.5317,201.0721,213.0,0,0.00028169014084511446,0.00028165047362645787,213.75524005126954,217.06336999511717,217.4741760375977,214.49703564538007,215.9574751368265,-1.4604394914464365,-0.9293929420593564,-0.5310465493870801,21.381285914836752,217.06336999511717,224.55755130934952,209.56918868088482,14.9883626284647,0.2329014453176968,0.010633818479912818,0.0077321944739980695,0.060000000000002274,0.02816901408450811,13.459599999999995,6.317281516943582,21,0,8,3,0,0,0,0,0
2024-08-26 22:00:00+00:00,212.89,213.15,212.58,213.02,0,-0.0007978973059232786,-0.0007982157954045471,213.0332400512695,216.67786968994142,217.26657603759767,214.24979939224468,215.73025475632082,-1.4804553640761355,-1.0396054264627124,-0.44084993761342317,23.040327933878345,216.67786968994142,224.19920904305636,209.15653033682648,15.042678706229879,0.24819181052024356,0.010528533048054666,0.007598952952427487,-0.13000000000002387,-0.06102713360248985,0.5699999999999932,0.267743905303205,22,0,8,3,0,0,0,0,0
2024-08-26 23:00:00+00:00,213.28,213.38,212.8,212.885,0,0.0018319319836535009,0.001830256042751466,213.06523937988283,216.32737002563476,217.07077603759768,214.10059948574548,215.5487544040008,-1.4481549182553124,-1.1213153248212324,-0.32683959343408,21.549580743316213,216.32737002563476,223.79309765851224,208.8616423927573,14.931455265754948,0.29590937578443166,0.002428579958722057,0.007641025294755121,0.39500000000001023,0.18554618690842956,0.5799999999999841,0.27194298574642917,23,0,8,3,0,0,0,0,0
2024-08-27 08:00:00+00:00,214.92,215.1,213.65,214.33,0,0.007689422355588782,0.007660009430222067,213.2072286987305,216.04837002563477,216.90297603759765,214.2266611033231,215.50218000370444,-1.2755189003813427,-1.1521560399332544,-0.12336286044808831,30.763706664092254,216.04837002563477,223.2706193130514,208.82612073821812,14.44449857483329,0.4218823678932861,0.0033590096995706957,0.007902881083256047,0.589999999999975,0.27527644286846215,1.4499999999999886,0.6746696445188856,8,1,8,3,0,0,1,0,1
2024-08-27 09:00:00+00:00,214.49,214.99,214.31,214.92,0,-0.00200074446305587,-0.0020027486259171037,213.27522894287108,215.73262002563473,216.71877603759768,214.26717477973494,215.42720370713374,-1.1600289273987983,-1.1537306174263633,-0.006298309972434968,31.186652727189937,215.73262002563473,222.62385366096436,208.8413863903051,13.782467270659254,0.4098405241070249,0.003445835988558463,0.007879715689321944,-0.4299999999999784,-0.20007444630559204,0.6800000000000068,0.3170310970208433,9,1,8,3,1,1,0,0,0
2024-08-27 10:00:00+00:00,213.44,214.53,213.01,214.49,0,-0.0048953331157630675,-0.0049073545074446645,213.3432294921875,215.37262002563475,216.51237603759768,214.1399171213142,215.28000343253126,-1.1400863112170612,-1.151001756184503,0.01091544496744179,26.92037623063132,215.37262002563475,221.92853271569356,208.81670733557593,13.111825380117637,0.3526048075224284,0.0034432085714382605,0.00791559256076505,-1.0500000000000114,-0.4895333115763025,1.5200000000000102,0.7121439280359868,10,1,8,3,1,1,0,0,0
2024-08-27 11:00:00+00:00,213.8,213.8,212.5,213.36,0,0.0016866566716642328,0.0016852358636860185,213.49522961425782,215.02012002563475,216.30457603759766,214.08762217957354,215.17037354864007,-1.0827513690665285,-1.1373516787609081,0.05460030969437968,55.48299756615781,215.02012002563475,221.07497932792285,208.96526072334666,12.109718604576187,0.3992445600533058,0.00333904709776259,0.007929886755169684,0.4399999999999977,0.20622422197225238,1.3000000000000114,0.6080449017773673,11,1,8,3,1,1,0,0,0
2024-08-27 12:00:00+00:00,213.17,215.0642,212.5,213.8,0,-0.002946679139382735,-0.002951029145841844,213.5279995727539,214.69362002563474,216.08517603759768,213.94644953656226,215.02219773022227,-1.0757481936600186,-1.1250309817407302,0.049282788080711626,47.8702462636662,214.69362002563474,220.3788899695972,209.0083500816723,11.370539887924906,0.3660028423757799,0.003446771440150048,0.007891641669422373,-0.6300000000000239,-0.29466791393827124,2.5641999999999996,1.2028897124360838,12,1,8,3,1,1,0,0,0
2024-08-27 13:00:00+00:00,209.11500549316406,215.64999389648438,206.94009399414062,213.22000122070312,24693434,-0.01902235073807723,-0.019205603303314785,213.1165005493164,214.13287030029295,215.76567614746094,213.20315045296252,214.58462793488465,-1.3814774819221327,-1.1763202817770109,-0.20515720014512184,29.578086998168473,214.13287030029295,219.68822341127802,208.57751718930788,11.110706221970133,0.04837571015903186,0.00690123784078518,0.00873068006344594,-4.1049957275390625,-1.9252395197625005,8.70989990234375,4.165124296940267,13,1,8,3,1,1,0,0,0
2024-08-27 14:00:00+00:00,209.3300018310547,210.60989379882812,208.82130432128906,209.0800018310547,10962783,0.0010281248702530554,0.0010275967118561623,212.7495007324219,213.58387039184566,215.44927618408204,212.60728143420747,214.195396371638,-1.5881149374305323,-1.2586792129077153,-0.329435724522817,33.91182292212396,213.58387039184566,218.72353759606312,208.4442031876282,10.27933440843492,0.08617276257688657,0.006961843041009104,0.008750976733920316,0.25,0.11957145485487913,1.7885894775390625,0.854435323123243,14,1,8,3,1,1,0,0,0
2024-08-27 15:00:00+00:00,209.25999450683594,210.45559692382812,208.45339965820312,209.35000610351562,7203350,-0.00033443521524090247,-0.00033449115116914287,212.3695001831055,213.0623701171875,215.22487615966799,212.09231421461186,213.8298110483193,-1.7374968337074392,-1.3544427370676602,-0.3830540966397791,35.26825868330084,213.0623701171875,217.68380036415482,208.44093987022018,9.242860493934643,0.08861484354905509,0.006944919385259928,0.00876408591748087,-0.0900115966796875,-0.04299574590658487,2.002197265625,0.9567988713483377,15,1,8,3,1,1,0,0,0
2024-08-27 16:00:00+00:00,210.13999938964844,210.25999450683594,208.66419982910156,209.22999572753906,4452799,0.004205318292616944,0.004196500653654313,212.09450012207031,212.56387008666994,215.06087622070314,211.7919580876944,213.55649166619554,-1.7645335785011298,-1.4364609053543542,-0.3280726731467756,37.214329815393384,212.56387008666994,215.97745907162755,209.15028110171232,6.827177969915226,0.14496740707469843,0.0071988017471250184,0.008838056667101963,0.910003662109375,0.43492982874902364,1.595794677734375,0.759395965722547,16,1,8,3,1,0,0,1,1
2024-08-27 17:00:00+00:00,209.36990356445312,210.5399932861328,209.05999755859375,210.13999938964844,4214157,-0.003664679867859788,-0.0036714112577515747,211.70349047851565,212.38436492919922,214.9044742431641,211.41933431488806,213.24637402902943,-1.827039714141364,-1.5145766671117564,-0.3124630470296075,32.37416066934091,212.38436492919922,216.07645768158446,208.692272176814,7.384185504770471,0.09176792581949116,0.007144789063198176,0.00529191126250055,-0.7700958251953125,-0.3664679867859787,1.4799957275390625,0.7068808373804575,17,1,8,3,0,0,0,1,1
2024-08-27 18:00:00+00:00,210.00999450683594,210.40069580078125,209.14999389648438,209.3699951171875,3977050,0.003057225186072543,0.003052561376280097,211.21248992919922,212.20985931396484,214.7913681640625,211.20251280595696,213.00664221257065,-1.804129406613697,-1.5724872150121447,-0.2316421916015523,36.83998445133888,212.20985931396484,216.0082957789407,208.411422848989,7.596872929951701,0.2104249567666666,0.006587816255741673,0.005310638249110224,0.6399993896484375,0.30567865719737936,1.250701904296875,0.5955439917199579,18,1,8,3,0,0,0,1,1
2024-08-27 19:00:00+00:00,209.1199951171875,210.25999450683594,209.08999633789062,209.99000549316406,3554501,-0.004237890638197572,-0.004246895948079382,210.67548944091794,211.97535919189454,214.69476812744142,210.88212546922318,212.71874242772745,-1.8366169585042655,-1.625313163710569,-0.21130379479369643,33.8394432798933,211.97535919189454,215.93357729724542,208.01714108654366,7.916436210701761,0.1393119329570239,0.006614881341672901,0.005335429160691527,-0.8700103759765625,-0.41431037345483784,1.1699981689453125,0.5594865131331245,19,1,8,3,0,0,0,1,1
2024-08-27 20:00:00+00:00,209.09,215.1164,205.4297,209.21,0,-0.00014343495546986773,-0.00014344524324685603,210.24048944091797,211.79185946655275,214.61996809082032,210.60641385857346,212.44994669234023,-1.8435328337667727,-1.6689570977218102,-0.17457573604496246,34.23260633554487,211.79185946655275,215.93296997893924,207.65074895416626,8.28222102477298,0.1737759764595504,0.006595330920355217,0.005261951999801804,-0.12000000000000455,-0.0573586348644924,9.686700000000002,4.632789707781339,20,1,8,3,0,0,0,1,1
2024-08-27 21:00:00+00:00,208.95,210.5319,196.0781,209.13,0,-0.0006695681285571187,-0.0006697923894073745,209.75548944091798,211.6253595275879,214.58576801757812,210.35158095725447,212.1906913817965,-1.8391104245420422,-1.7029877630858568,-0.13612266145618546,31.652828971508484,211.6253595275879,215.94764505739298,207.30307399778283,8.644571059610143,0.19051564165075308,0.006488738705144195,0.0052516894391771455,-0.18000000000000682,-0.08607086501219663,14.453800000000001,6.917348648001916,21,1,8,3,0,0,0,0,0
2024-08-27 22:00:00+00:00,208.24,209.0,207.9,208.95,0,-0.0033979420914093117,-0.0034037282076143462,209.262489440918,211.39524450683592,214.51706801757814,210.02672234844607,211.8980475757375,-1.871325227291436,-1.7366552559269728,-0.13466997136446324,19.273750105981634,211.39524450683592,215.92957852066243,206.8609104930094,9.068668027653018,0.15207189223217224,0.0064955113068377816,0.005218028625131401,-0.7099999999999795,-0.33979420914093306,1.0999999999999943,0.5282366500192059,22,1,8,3,0,0,0,0,0
2024-08-27 23:00:00+00:00,208.05,208.38,207.92,208.24,0,-0.0009124087591241281,-0.000912825257359689,209.15598889160157,211.136244720459,214.44246801757814,209.7226112179159,211.6130070145718,-1.8903957966558949,-1.767403364072757,-0.12299243258313775,19.708897783905385,211.136244720459,215.8186554690789,206.4538339718391,9.364821497239802,0.17044276056210772,0.0027862166564200245,0.005173655834342249,-0.18999999999999773,-0.09124087591240766,0.46000000000000796,0.2211006969478529,23,1,8,3,0,0,0,0,0
2024-08-28 08:00:00+00:00,208.4,208.83,207.96,208.77,0,0.0016822879115596656,0.0016808744502615103,209.0629887084961,210.90624472045897,214.37846801757811,209.51913256900576,211.37500649497386,-1.8558739259680976,-1.7850974764518255,-0.07077644951627216,24.622827560629332,210.90624472045897,215.6546308378118,206.15785860310615,9.496772234705645,0.23609510068063166,0.0028335405646854363,0.005214191646461404,-0.37000000000000455,-0.17722852900321143,0.8700000000000045,0.4174664107485626,8,2,8,3,0,0,1,0,1
2024-08-28 09:00:00+00:00,209.49,210.0,208.29,208.41,0,0.005230326295585508,0.005216695646841859,209.0859892578125,210.727744720459,214.3290680175781,209.51465063531256,211.23537638423508,-1.7207257489225185,-1.7722231309459644,0.05149738202344589,29.784589702550917,210.727744720459,215.40307534702382,206.05241409389416,9.350661253129658,0.36763024700047764,0.0033553050980964644,0.005396344860662846,1.0800000000000125,0.5182092989779821,1.710000000000008,0.8162680796219427,9,2,8,3,1,1,0,0,0
